_id;Damage;Hostplant Family;Hostplant Genus;Hostplant Species;Hostplant Subspecies/var;HOSTS ID;Insect Author;Insect Family;Insect Genus;Insect Species;Insect Subspecies;Lab Rearing;Location
62017;;Gramineae;Zea;mays;;62017;Hübner;Noctuidae;Helicoverpa;armigera;;;West Malaysia
62019;;Compositae;Zinnia;violacea;;62019;Hübner;Noctuidae;Helicoverpa;armigera;;;India
62023;in cotton bolls;Malvaceae;Gossypium;barbadense;;62023;Hübner;Noctuidae;Helicoverpa;armigera;;;Puerto Rico
62024;in fruits;Malvaceae;Abelmoschus;esculentus;;62024;Hübner;Noctuidae;Helicoverpa;armigera;;;Andaman & Nicobar Is
62027;in stems;Solanaceae;Nicotiana;tabacum;;62027;Hübner;Noctuidae;Helicoverpa;armigera;;;Southern Africa
62033;on cobs;Gramineae;Zea;mays;;62033;Hübner;Noctuidae;Helicoverpa;armigera;;;Sabah
62036;on fibre plants;Polyphagous;;;;62036;Hübner;Noctuidae;Helicoverpa;armigera;;;Old World
62050;on flowers;Compositae;Saussurea;candicans;;62050;Hübner;Noctuidae;Helicoverpa;armigera;;;India
62058;on flowers/fruits;Solanaceae;Solanum;capsicoides;;62058;Hübner;Noctuidae;Helicoverpa;armigera;;;Thailand
62062;on flowers/leaves/pods;Malvaceae;Alcea;rosea;;62062;Hübner;Noctuidae;Helicoverpa;armigera;;;India
62069;on heads;Gramineae;Pennisetum;americanum;;62069;Hübner;Noctuidae;Helicoverpa;armigera;;;India
61800;;Leguminosae;;;;61800;Hübner;Noctuidae;Helicoverpa;armigera;;;Old World
62071;on leaves;Cannabaceae;Cannabis;sativa;;62071;Hübner;Noctuidae;Helicoverpa;armigera;;;Pakistan
61802;;Polyphagous;;;;61802;Hübner;Noctuidae;Helicoverpa;armigera;;;Australasia
62074;on leaves;Myrtaceae;Eucalyptus;torelliana;;62074;Hübner;Noctuidae;Helicoverpa;armigera;;;Australia
61806;;Malvaceae;Abelmoschus;esculentus;;61806;Hübner;Noctuidae;Helicoverpa;armigera;;;West Malaysia
62083;on leaves;Pinaceae;Pseudotsuga;menziesii;;62083;Hübner;Noctuidae;Helicoverpa;armigera;;;New Zealand
61807;;Leguminosae (M);Acacia;catechu;;61807;Hübner;Noctuidae;Helicoverpa;armigera;;;India
62088;on millets;Gramineae;;;;62088;Hübner;Noctuidae;Helicoverpa;armigera;;;Old World
61810;;Alliaceae;Allium;cepa;;61810;Hübner;Noctuidae;Helicoverpa;armigera;;;India
62089;on ornamental plants;Polyphagous;;;;62089;Hübner;Noctuidae;Helicoverpa;armigera;;;Indonesia
61818;;Gramineae;Avena;sativa;;61818;Hübner;Noctuidae;Helicoverpa;armigera;;;India
61819;;Gramineae;Avena;sativa;;61819;Hübner;Noctuidae;Helicoverpa;armigera;;;Old World
61824;;Cruciferae;Brassica;oleracea;;61824;Hübner;Noctuidae;Helicoverpa;armigera;;;West Malaysia
61829;;Leguminosae (P);Cajanus;cajan;;61829;Hübner;Noctuidae;Helicoverpa;armigera;;;Old World
61831;;Cannabaceae;Cannabis;sativa;;61831;Hübner;Noctuidae;Helicoverpa;armigera;;;India
61832;;Cannabaceae;Cannabis;sativa;;61832;Hübner;Noctuidae;Helicoverpa;armigera;;;Southern Africa
61833;;Solanaceae;Capsicum;;;61833;Hübner;Noctuidae;Helicoverpa;armigera;;;Old World
61834;;Solanaceae;Capsicum;annuum;;61834;Hübner;Noctuidae;Helicoverpa;armigera;;;Spain
61856;;Rubiaceae;Coffea;;;61856;Hübner;Noctuidae;Helicoverpa;armigera;;;Kenya
62167;;Polyphagous;;;;62167;Boddie;Noctuidae;Helicoverpa;zea;;;USA
61868;;Solanaceae;Datura;stramonium;;61868;Hübner;Noctuidae;Helicoverpa;armigera;;;India
62171;;Malvaceae;Abelmoschus;esculentus;;62171;Boddie;Noctuidae;Helicoverpa;zea;;;Sri Lanka
61871;;Caryophyllaceae;Dianthus;caryophyllus;;61871;Hübner;Noctuidae;Helicoverpa;armigera;;;Southern Africa
62177;;Anacardiaceae;Anacardium;occidentale;;62177;Boddie;Noctuidae;Helicoverpa;zea;;;East Africa
61882;;Malvaceae;Gossypium;;;61882;Hübner;Noctuidae;Helicoverpa;armigera;;;Cosmopolitan
62179;;Umbelliferae;Apium;graveolens;;62179;Boddie;Noctuidae;Helicoverpa;zea;;;Nearctic
61797;;Leguminosae;;;;61797;Hübner;Noctuidae;Helicoverpa;armigera;;;Cosmopolitan
61883;;Malvaceae;Gossypium;;;61883;Hübner;Noctuidae;Helicoverpa;armigera;;;East Africa
62180;;Leguminosae (P);Arachis;hypogaea;;62180;Boddie;Noctuidae;Helicoverpa;zea;;;East Africa
61798;;Leguminosae;;;;61798;Hübner;Noctuidae;Helicoverpa;armigera;;;East Africa
61884;;Malvaceae;Gossypium;;;61884;Hübner;Noctuidae;Helicoverpa;armigera;;;Fiji
62187;;Gramineae;Avena;sativa;;62187;Boddie;Noctuidae;Helicoverpa;zea;;;Nearctic
61799;;Leguminosae;;;;61799;Hübner;Noctuidae;Helicoverpa;armigera;;;India
61885;;Malvaceae;Gossypium;;;61885;Hübner;Noctuidae;Helicoverpa;armigera;;;Indo-Australian
62193;;Leguminosae (P);Cajanus;cajan;;62193;Boddie;Noctuidae;Helicoverpa;zea;;;East Africa
61805;;Malvaceae;Abelmoschus;esculentus;;61805;Hübner;Noctuidae;Helicoverpa;armigera;;;Old World
61889;;Malvaceae;Gossypium;hirsutum;;61889;Hübner;Noctuidae;Helicoverpa;armigera;;;Pakistan
62217;;Rubiaceae;Coffea;arabica;;62217;Boddie;Noctuidae;Helicoverpa;zea;;;East Africa
61811;;Alliaceae;Allium;cepa;;61811;Hübner;Noctuidae;Helicoverpa;armigera;;;Old World
61893;;Compositae;Helianthus;annuus;;61893;Hübner;Noctuidae;Helicoverpa;armigera;;;Afrotropical
62224;;Cucurbitaceae;Cucurbita;;;62224;Boddie;Noctuidae;Helicoverpa;zea;;;India
61813;;Leguminosae (P);Arachis;hypogaea;;61813;Hübner;Noctuidae;Helicoverpa;armigera;;;Australasia
61901;;Acanthaceae;Justicia;;;61901;Hübner;Noctuidae;Helicoverpa;armigera;;;East Africa
62226;;Cucurbitaceae;Cucurbita;pepo;;62226;Boddie;Noctuidae;Helicoverpa;zea;;;Cuba
61814;;Leguminosae (P);Arachis;hypogaea;;61814;Hübner;Noctuidae;Helicoverpa;armigera;;;India
61902;;Leguminosae (P);Lablab;purpureus;;61902;Hübner;Noctuidae;Helicoverpa;armigera;;;East Africa
62233;;Leguminosae (P);Desmodium;tortuosum;;62233;Boddie;Noctuidae;Helicoverpa;zea;;;USA
61816;;Leguminosae (P);Arachis;hypogaea;;61816;Hübner;Noctuidae;Helicoverpa;armigera;;;Southern Africa
61906;;Cucurbitaceae;Lagenaria;siceraria;;61906;Hübner;Noctuidae;Helicoverpa;armigera;;;Old World
62242;;Geraniaceae;Erodium;cicutarium;;62242;Boddie;Noctuidae;Helicoverpa;zea;;;New World
61820;;Meliaceae;Azadirachta;indica;;61820;Hübner;Noctuidae;Helicoverpa;armigera;;;Old World
61908;;Verbenaceae;Lantana;camara;;61908;Hübner;Noctuidae;Helicoverpa;armigera;;;Zambia
62249;;Leguminosae (P);Glycine;max;;62249;Boddie;Noctuidae;Helicoverpa;zea;;;Nearctic
61825;;Cruciferae;Brassica;oleracea;capitata;61825;Hübner;Noctuidae;Helicoverpa;armigera;;;Old World
61911;;Proteaceae;Leucadendron;;;61911;Hübner;Noctuidae;Helicoverpa;armigera;;;Southern Africa
62253;;Malvaceae;Gossypium;;;62253;Boddie;Noctuidae;Helicoverpa;zea;;;Nearctic
61826;;Leguminosae (P);Cajanus;cajan;;61826;Hübner;Noctuidae;Helicoverpa;armigera;;;East Africa
61922;;Solanaceae;Lycopersicon;esculentum;;61922;Hübner;Noctuidae;Helicoverpa;armigera;;;Hong Kong
62254;;Malvaceae;Gossypium;;;62254;Boddie;Noctuidae;Helicoverpa;zea;;;New World
61836;;Compositae;Carthamus;tinctorius;;61836;Hübner;Noctuidae;Helicoverpa;armigera;;;India
61923;;Solanaceae;Lycopersicon;esculentum;;61923;Hübner;Noctuidae;Helicoverpa;armigera;;;Indo-Australian
62255;;Malvaceae;Gossypium;herbaceum;;62255;Boddie;Noctuidae;Helicoverpa;zea;;;Nearctic
61837;;Compositae;Carthamus;tinctorius;;61837;Hübner;Noctuidae;Helicoverpa;armigera;;;Old World
61924;;Solanaceae;Lycopersicon;esculentum;;61924;Hübner;Noctuidae;Helicoverpa;armigera;;;Nearctic
62256;;Malvaceae;Gossypium;hirsutum;;62256;Boddie;Noctuidae;Helicoverpa;zea;;;Cuba
61838;;Chenopodiaceae;Chenopodium;;;61838;Hübner;Noctuidae;Helicoverpa;armigera;;;Old World
61930;;Rosaceae;Malus;pumila;;61930;Hübner;Noctuidae;Helicoverpa;armigera;;;Afghanistan
62260;;Compositae;Helianthus;annuus;;62260;Boddie;Noctuidae;Helicoverpa;zea;;;East Africa
61839;;Chenopodiaceae;Chenopodium;album;;61839;Hübner;Noctuidae;Helicoverpa;armigera;;;Old World
61932;;Rosaceae;Malus;pumila;;61932;Hübner;Noctuidae;Helicoverpa;armigera;;;Israel
62269;;Malvaceae;Hibiscus;sabdariffa;;62269;Boddie;Noctuidae;Helicoverpa;zea;;;USA
61845;;Rutaceae;Citrus;;;61845;Hübner;Noctuidae;Helicoverpa;armigera;;;Afrotropical
61935;;Leguminosae (P);Medicago;sativa;;61935;Hübner;Noctuidae;Helicoverpa;armigera;;;Australia
62270;;Malvaceae;Hibiscus;trionum;;62270;Boddie;Noctuidae;Helicoverpa;zea;;;Nearctic
61850;;Rutaceae;Citrus;sinensis;;61850;Hübner;Noctuidae;Helicoverpa;armigera;;;India
61937;;Leguminosae (P);Medicago;sativa;;61937;Hübner;Noctuidae;Helicoverpa;armigera;;;Old World
62272;;Leguminosae (P);Indigofera;;;62272;Boddie;Noctuidae;Helicoverpa;zea;;;India
61858;;Rubiaceae;Coffea;;;61858;Hübner;Noctuidae;Helicoverpa;armigera;;;Papua New Guinea
61942;;Solanaceae;Nicotiana;tabacum;;61942;Hübner;Noctuidae;Helicoverpa;armigera;;;Cosmopolitan
62275;;Convolvulaceae;Ipomoea;purpurea;;62275;Boddie;Noctuidae;Helicoverpa;zea;;;Nearctic
61859;;Rubiaceae;Coffea;arabica;;61859;Hübner;Noctuidae;Helicoverpa;armigera;;;East Africa
61943;;Solanaceae;Nicotiana;tabacum;;61943;Hübner;Noctuidae;Helicoverpa;armigera;;;East Africa
62286;;Linaceae;Linum;sulcatum;;62286;Boddie;Noctuidae;Helicoverpa;zea;;;Nearctic
61860;;Convolvulaceae;Convolvulus;arvensis;;61860;Hübner;Noctuidae;Helicoverpa;armigera;;;Old World
61949;;Solanaceae;Nicotiana;tabacum;;61949;Hübner;Noctuidae;Helicoverpa;armigera;;;West Indies
62288;;Leguminosae (P);Lupinus;arizonicus;;62288;Boddie;Noctuidae;Helicoverpa;zea;;;New World
61861;;Iridaceae;Crocosmia;;;61861;Hübner;Noctuidae;Helicoverpa;armigera;;;West Malaysia
61951;;Solanaceae;Nicotiana;tabacum;;61951;Hübner;Noctuidae;Helicoverpa;armigera;;;Zimbabwe
62291;;Solanaceae;Lycopersicon;esculentum;;62291;Boddie;Noctuidae;Helicoverpa;zea;;;Cuba
61862;;Leguminosae (P);Crotalaria;;;61862;Hübner;Noctuidae;Helicoverpa;armigera;;;East Africa
61958;;Gramineae;Pennisetum;americanum;;61958;Hübner;Noctuidae;Helicoverpa;armigera;;;India
62302;;Leguminosae (P);Medicago;sativa;;62302;Boddie;Noctuidae;Helicoverpa;zea;;;Nearctic
61864;;Cucurbitaceae;Cucurbita;pepo;;61864;Hübner;Noctuidae;Helicoverpa;armigera;;;Southern Africa
61971;;Salicaceae;Populus;euphratica;;61971;Hübner;Noctuidae;Helicoverpa;armigera;;;India
62322;;Leguminosae (P);Phaseolus;lunatus;;62322;Boddie;Noctuidae;Helicoverpa;zea;;;Nearctic
61866;;Gramineae;Cynodon;dactylon;;61866;Hübner;Noctuidae;Helicoverpa;armigera;;;Old World
61977;;Euphorbiaceae;Ricinus;;;61977;Hübner;Noctuidae;Helicoverpa;armigera;;;Indonesia
62326;;Polemoniaceae;Phlox;;;62326;Boddie;Noctuidae;Helicoverpa;zea;;;Nearctic
61870;;Caryophyllaceae;Dianthus;caryophyllus;;61870;Hübner;Noctuidae;Helicoverpa;armigera;;;Old World
61981;;Rosaceae;Rosa;;;61981;Hübner;Noctuidae;Helicoverpa;armigera;;;Spain
62339;;Resedaceae;Reseda;;;62339;Boddie;Noctuidae;Helicoverpa;zea;;;East Africa
61874;;Compositae;Galinsoga;;;61874;Hübner;Noctuidae;Helicoverpa;armigera;;;Old World
61983;;Solanaceae;Solanum;;;61983;Hübner;Noctuidae;Helicoverpa;armigera;;;Finland
62344;;Cruciferae;Rorippa;;;62344;Boddie;Noctuidae;Helicoverpa;zea;;;Nearctic
61876;;Compositae;Gerbera;jamesonii;;61876;Hübner;Noctuidae;Helicoverpa;armigera;;;West Malaysia
61985;;Solanaceae;Solanum;tuberosum;;61985;Hübner;Noctuidae;Helicoverpa;armigera;;;Old World
62350;;Gramineae;Saccharum;officinarum;;62350;Boddie;Noctuidae;Helicoverpa;zea;;;Puerto Rico
61877;;Leguminosae (P);Glycine;max;;61877;Hübner;Noctuidae;Helicoverpa;armigera;;;Old World
61986;;Gramineae;Sorghum;;;61986;Hübner;Noctuidae;Helicoverpa;armigera;;;Australia
62360;;Gramineae;Sorghum;;;62360;Boddie;Noctuidae;Helicoverpa;zea;;;East Africa
61879;;Malvaceae;Gossypium;;;61879;Hübner;Noctuidae;Helicoverpa;armigera;;;Afrotropical
61987;;Gramineae;Sorghum;;;61987;Hübner;Noctuidae;Helicoverpa;armigera;;;Cosmopolitan
62368;;Gramineae;Triticum;aestivum;;62368;Boddie;Noctuidae;Helicoverpa;zea;;;Nearctic
61888;;Malvaceae;Gossypium;;;61888;Hübner;Noctuidae;Helicoverpa;armigera;;;Southern Africa
62012;;Gramineae;Zea;mays;;62012;Hübner;Noctuidae;Helicoverpa;armigera;;;Nearctic
62377;;Compositae;Xanthium;;;62377;Boddie;Noctuidae;Helicoverpa;zea;;;Nearctic
61890;;Compositae;Guizotia;abyssinica;;61890;Hübner;Noctuidae;Helicoverpa;armigera;;;India
62020;in bolls;Malvaceae;Gossypium;herbaceum;;62020;Hübner;Noctuidae;Helicoverpa;armigera;;;Thailand
62384;;Gramineae;Zea;mays;;62384;Boddie;Noctuidae;Helicoverpa;zea;;;New World
61894;;Compositae;Helianthus;annuus;;61894;Hübner;Noctuidae;Helicoverpa;armigera;;;East Africa
62025;in fruits;Solanaceae;Lycopersicon;esculentum;;62025;Hübner;Noctuidae;Helicoverpa;armigera;;;Andaman & Nicobar Is
62389;in fruits;Rutaceae;Citrus;aurantium;;62389;Boddie;Noctuidae;Helicoverpa;zea;;;India
61898;;Solanaceae;Hyoscyamus;niger;;61898;Hübner;Noctuidae;Helicoverpa;armigera;;;India
62030;on buds/pods;Leguminosae (P);Pisum;;;62030;Hübner;Noctuidae;Helicoverpa;armigera;;;Southern Africa
62391;in heads;Gramineae;Pennisetum;americanum;;62391;Boddie;Noctuidae;Helicoverpa;zea;;;India
61915;;Leguminosae (P);Lupinus;albus;;61915;Hübner;Noctuidae;Helicoverpa;armigera;;;Old World
62031;on capsules;Linaceae;Linum;usitatissimum;;62031;Hübner;Noctuidae;Helicoverpa;armigera;;;India
62398;on capsules/leaves;Cannabaceae;Cannabis;sativa;;62398;Boddie;Noctuidae;Helicoverpa;zea;;;India
61917;;Solanaceae;Lycopersicon;;;61917;Hübner;Noctuidae;Helicoverpa;armigera;;;Old World
62039;on flower buds;Malvaceae;Gossypium;;;62039;Hübner;Noctuidae;Helicoverpa;armigera;;;India
62409;on heads;Compositae;Helianthus;annuus;;62409;Boddie;Noctuidae;Helicoverpa;zea;;;Puerto Rico
61918;;Solanaceae;Lycopersicon;;;61918;Hübner;Noctuidae;Helicoverpa;armigera;;;Southern Africa
62040;on flower buds;Malvaceae;Hibiscus;mutabilis;;62040;Hübner;Noctuidae;Helicoverpa;armigera;;;India
62410;on heads;Papaveraceae;Papaver;;;62410;Boddie;Noctuidae;Helicoverpa;zea;;;India
61920;;Solanaceae;Lycopersicon;esculentum;;61920;Hübner;Noctuidae;Helicoverpa;armigera;;;East Africa
62044;on flowers;Scrophulariaceae;Antirrhinum;majus;;62044;Hübner;Noctuidae;Helicoverpa;armigera;;;India
62414;on leaves;Geraniaceae;Pelargonium;;;62414;Boddie;Noctuidae;Helicoverpa;zea;;;Sri Lanka
61933;;Rosaceae;Malus;pumila;;61933;Hübner;Noctuidae;Helicoverpa;armigera;;;Old World
62046;on flowers;Amaranthaceae;Celosia;;;62046;Hübner;Noctuidae;Helicoverpa;armigera;;;India
62416;on ornamental plants;Polyphagous;;;;62416;Boddie;Noctuidae;Helicoverpa;zea;;;New World
61938;;Solanaceae;Nicotiana;;;61938;Hübner;Noctuidae;Helicoverpa;armigera;;;Australia
62047;on flowers;Caryophyllaceae;Dianthus;caryophyllus;;62047;Hübner;Noctuidae;Helicoverpa;armigera;;;East Africa
62417;on pods;Leguminosae (P);Cicer;arietinum;;62417;Boddie;Noctuidae;Helicoverpa;zea;;;India
61948;;Solanaceae;Nicotiana;tabacum;;61948;Hübner;Noctuidae;Helicoverpa;armigera;;;Pantropical
62048;on flowers;Caryophyllaceae;Dianthus;caryophyllus;;62048;Hübner;Noctuidae;Helicoverpa;armigera;;;India
62418;on pods;Leguminosae (P);Lablab;purpureus;;62418;Boddie;Noctuidae;Helicoverpa;zea;;;India
61961;;Leguminosae (P);Phaseolus;;;61961;Hübner;Noctuidae;Helicoverpa;armigera;;;East Africa
62055;on flowers/fruits;Malvaceae;Gossypium;herbaceum;;62055;Hübner;Noctuidae;Helicoverpa;armigera;;;Thailand
62423;on stems;Iridaceae;Gladiolus;;;62423;Boddie;Noctuidae;Helicoverpa;zea;;;USA
61964;;Leguminosae (P);Phaseolus;;;61964;Hübner;Noctuidae;Helicoverpa;armigera;;;Old World
62056;on flowers/fruits;Leguminosae (P);Pisum;sativum;;62056;Hübner;Noctuidae;Helicoverpa;armigera;;;Thailand
61965;;Leguminosae (P);Phaseolus;vulgaris;;61965;Hübner;Noctuidae;Helicoverpa;armigera;;;East Africa
62059;on flowers/fruits;Solanaceae;Solanum;tuberosum;;62059;Hübner;Noctuidae;Helicoverpa;armigera;;;Thailand
61972;;Rosaceae;Prunus;;;61972;Hübner;Noctuidae;Helicoverpa;armigera;;;Afghanistan
62065;on fodder crops;Polyphagous;;;;62065;Hübner;Noctuidae;Helicoverpa;armigera;;;Old World
61974;;Rosaceae;Prunus;persica;;61974;Hübner;Noctuidae;Helicoverpa;armigera;;;Australia
62067;on fruits;Solanaceae;Lycopersicon;esculentum;;62067;Hübner;Noctuidae;Helicoverpa;armigera;;;India
61976;;Resedaceae;Reseda;;;61976;Hübner;Noctuidae;Helicoverpa;armigera;;;Southern Africa
62075;on leaves;Pinaceae;Larix;decidua;;62075;Hübner;Noctuidae;Helicoverpa;armigera;;;New Zealand
61980;;Rosaceae;Rosa;;;61980;Hübner;Noctuidae;Helicoverpa;armigera;;;Southern Africa
62076;on leaves;Pinaceae;Larix;kaempferi;;62076;Hübner;Noctuidae;Helicoverpa;armigera;;;New Zealand
61989;;Gramineae;Sorghum;;;61989;Hübner;Noctuidae;Helicoverpa;armigera;;;Indonesia
62080;on leaves;Pinaceae;Pinus;radiata;;62080;Hübner;Noctuidae;Helicoverpa;armigera;;;Australasia
61993;;Gramineae;Sorghum;bicolor;bicolor;61993;Hübner;Noctuidae;Helicoverpa;armigera;;;West Malaysia
62081;on leaves;Platanaceae;Platanus;orientalis;;62081;Hübner;Noctuidae;Helicoverpa;armigera;;;India
61994;;Compositae;Steirodiscus;tagetes;;61994;Hübner;Noctuidae;Helicoverpa;armigera;;;Old World
62092;on pods;Malvaceae;Gossypium;hirsutum;;62092;Hübner;Noctuidae;Helicoverpa;armigera;;;India
61997;;Sterculiaceae;Theobroma;cacao;;61997;Hübner;Noctuidae;Helicoverpa;armigera;;;Indo-Australian
62097;on trees;Polyphagous;;;;62097;Hübner;Noctuidae;Helicoverpa;armigera;;;Old World
62000;;Leguminosae (P);Vigna;mungo;;62000;Hübner;Noctuidae;Helicoverpa;armigera;;;Indonesia
62001;;Leguminosae (P);Vigna;radiata;;62001;Hübner;Noctuidae;Helicoverpa;armigera;;;Old World
62011;;Gramineae;Zea;mays;;62011;Hübner;Noctuidae;Helicoverpa;armigera;;;Indonesia
62028;on buds/flowers;Scrophulariaceae;Antirrhinum;majus;;62028;Hübner;Noctuidae;Helicoverpa;armigera;;;Fiji
62043;on flowers;Scrophulariaceae;Antirrhinum;;;62043;Hübner;Noctuidae;Helicoverpa;armigera;;;India
62045;on flowers;Compositae;Calendula;;;62045;Hübner;Noctuidae;Helicoverpa;armigera;;;India
62057;on flowers/fruits;Rosaceae;Rosa;;;62057;Hübner;Noctuidae;Helicoverpa;armigera;;;Thailand
62063;on flowers/leaves/pods;Malvaceae;Hibiscus;mutabilis;;62063;Hübner;Noctuidae;Helicoverpa;armigera;;;India
62073;on leaves;Compositae;Dendranthema;;;62073;Hübner;Noctuidae;Helicoverpa;armigera;;;British Isles
62082;on leaves;Salicaceae;Populus;euphratica;;62082;Hübner;Noctuidae;Helicoverpa;armigera;;;India
62086;on leaves/seed pods;Solanaceae;Nicotiana;tabacum;;62086;Hübner;Noctuidae;Helicoverpa;armigera;;;Indonesia
62091;on pods;Leguminosae (P);Crotalaria;juncea;;62091;Hübner;Noctuidae;Helicoverpa;armigera;;;India
62093;on pods;Leguminosae (P);Pisum;sativum;;62093;Hübner;Noctuidae;Helicoverpa;armigera;;;Fiji
62098;on vegetables;Polyphagous;;;;62098;Hübner;Noctuidae;Helicoverpa;armigera;;;Indonesia
62166;;Polyphagous;;;;62166;Boddie;Noctuidae;Helicoverpa;zea;;;Brazil
62168;;Malvaceae;Abelmoschus;esculentus;;62168;Boddie;Noctuidae;Helicoverpa;zea;;;East Africa
62172;;Malvaceae;Abelmoschus;esculentus;;62172;Boddie;Noctuidae;Helicoverpa;zea;;;USA
62181;;Leguminosae (P);Arachis;hypogaea;;62181;Boddie;Noctuidae;Helicoverpa;zea;;;India
62201;;Solanaceae;Capsicum;annuum;;62201;Boddie;Noctuidae;Helicoverpa;zea;;;Cuba
62203;;Solanaceae;Capsicum;frutescens;;62203;Boddie;Noctuidae;Helicoverpa;zea;;;Puerto Rico
62204;;Compositae;Carduus;;;62204;Boddie;Noctuidae;Helicoverpa;zea;;;East Africa
62208;;Compositae;Chrysanthemum;;;62208;Boddie;Noctuidae;Helicoverpa;zea;;;East Africa
62210;;Leguminosae (P);Cicer;;;62210;Boddie;Noctuidae;Helicoverpa;zea;;;East Africa
62218;;Compositae;Croptilon;divaricatum;;62218;Boddie;Noctuidae;Helicoverpa;zea;;;Nearctic
62223;;Cucurbitaceae;Cucurbita;;;62223;Boddie;Noctuidae;Helicoverpa;zea;;;East Africa
62175;;Alliaceae;Allium;;;62175;Boddie;Noctuidae;Helicoverpa;zea;;;India
62236;;Caryophyllaceae;Dianthus;caryophyllus;;62236;Boddie;Noctuidae;Helicoverpa;zea;;;East Africa
62182;;Leguminosae (P);Arachis;hypogaea;;62182;Boddie;Noctuidae;Helicoverpa;zea;;;Nearctic
62238;;Gramineae;Digitaria;ischaemum;;62238;Boddie;Noctuidae;Helicoverpa;zea;;;Nearctic
62185;;Solanaceae;Atropa;bella-donna;;62185;Boddie;Noctuidae;Helicoverpa;zea;;;Nearctic
62239;;Flacourtiaceae;Dovyalis;hebecarpa;;62239;Boddie;Noctuidae;Helicoverpa;zea;;;India
62188;;Chenopodiaceae;Beta;vulgaris;;62188;Boddie;Noctuidae;Helicoverpa;zea;;;India
62243;;Myrtaceae;Eucalyptus;torelliana;;62243;Boddie;Noctuidae;Helicoverpa;zea;;;East Africa
62191;;Cruciferae;Brassica;tournefortii;;62191;Boddie;Noctuidae;Helicoverpa;zea;;;New World
62259;;Compositae;Helianthus;annuus;;62259;Boddie;Noctuidae;Helicoverpa;zea;;;Cuba
62195;;Leguminosae (P);Cajanus;cajan;;62195;Boddie;Noctuidae;Helicoverpa;zea;;;New World
62262;;Compositae;Helianthus;annuus;;62262;Boddie;Noctuidae;Helicoverpa;zea;;;USA
62197;;Labiatae;Calamintha;;;62197;Boddie;Noctuidae;Helicoverpa;zea;;;East Africa
62266;;Malvaceae;Hibiscus;cannabinus;;62266;Boddie;Noctuidae;Helicoverpa;zea;;;East Africa
62199;;Cannabaceae;Cannabis;sativa;;62199;Boddie;Noctuidae;Helicoverpa;zea;;;Nearctic
62280;;Compositae;Lactuca;sativa;;62280;Boddie;Noctuidae;Helicoverpa;zea;;;East Africa
62205;;Caricaceae;Carica;papaya;;62205;Boddie;Noctuidae;Helicoverpa;zea;;;Nearctic
62287;;Linaceae;Linum;usitatissimum;;62287;Boddie;Noctuidae;Helicoverpa;zea;;;India
62219;;Leguminosae (P);Crotalaria;;;62219;Boddie;Noctuidae;Helicoverpa;zea;;;East Africa
62293;;Solanaceae;Lycopersicon;esculentum;;62293;Boddie;Noctuidae;Helicoverpa;zea;;;Hawaii
62220;;Leguminosae (P);Crotalaria;sagittalis;;62220;Boddie;Noctuidae;Helicoverpa;zea;;;Nearctic
62294;;Solanaceae;Lycopersicon;esculentum;;62294;Boddie;Noctuidae;Helicoverpa;zea;;;India
62222;;Cucurbitaceae;Cucumis;sativus;;62222;Boddie;Noctuidae;Helicoverpa;zea;;;Nearctic
62295;;Solanaceae;Lycopersicon;esculentum;;62295;Boddie;Noctuidae;Helicoverpa;zea;;;Nearctic
62227;;Cucurbitaceae;Cucurbita;pepo;;62227;Boddie;Noctuidae;Helicoverpa;zea;;;Nearctic
62296;;Solanaceae;Lycopersicon;esculentum;;62296;Boddie;Noctuidae;Helicoverpa;zea;;;Puerto Rico
62229;;Solanaceae;Datura;stramonium;;62229;Boddie;Noctuidae;Helicoverpa;zea;;;India
62299;;Rosaceae;Malus;pumila;;62299;Boddie;Noctuidae;Helicoverpa;zea;;;Nearctic
62231;;Leguminosae (P);Desmodium;tortuosum;;62231;Boddie;Noctuidae;Helicoverpa;zea;;;Nearctic
62306;;Labiatae;Mentha;;;62306;Boddie;Noctuidae;Helicoverpa;zea;;;Nearctic
62237;;Caryophyllaceae;Dianthus;caryophyllus;;62237;Boddie;Noctuidae;Helicoverpa;zea;;;Nearctic
62310;;Solanaceae;Nicotiana;tabacum;;62310;Boddie;Noctuidae;Helicoverpa;zea;;;Neotropical
62246;;Geraniaceae;Geranium;;;62246;Boddie;Noctuidae;Helicoverpa;zea;;;New World
62321;;Leguminosae (P);Phaseolus;lunatus;;62321;Boddie;Noctuidae;Helicoverpa;zea;;;Cuba
62250;;Leguminosae (P);Glycine;max;;62250;Boddie;Noctuidae;Helicoverpa;zea;;;New World
62327;;Solanaceae;Physalis;;;62327;Boddie;Noctuidae;Helicoverpa;zea;;;Nearctic
